User_ID,User_Name,Join_Date,Last_Login,Monthly_Price,Watch_Hours,Favorite_Genre,Active_Devices,Profile_Count,Parental_Controls,Total_Movies_Watched,Total_Series_Watched,Country,Payment_Method,Language_Preference,Recommended_Content_Count,Average_Rating_Given,Has_Downloaded_Content,Membership_Status,Loyalty_Points,First_Device_Used,Age_Group,Primary_Watch_Time
4242,Robert,11-06-2023,15-12-2024,7.99,168,Horror,5,3,YES,539,48,Canada,Credit Card,Hindi,82,4.3,NO,Expired,3182,Tablet,25-34,Late Night
3395,Michael,26-03-2024,29-11-2024,7.99,307,Romance,5,6,NO,340,174,India,Cryptocurrency,Mandarin,11,4.5,YES,Cancelled,2432,Smart TV,18-24,Evening
8694,Norma,14-12-2023,12-03-2024,15.99,270,Comedy,2,3,YES,836,67,Australia,PayPal,French,51,4.5,YES,Active,414,Smart TV,18-24,Morning
7150,Matthew,13-04-2023,12-07-2024,7.99,358,Action,4,6,YES,746,200,India,Debit Card,English,35,3.9,YES,Paused,888,Laptop,45-54,Late Night
4111,Tyler,23-04-2024,27-11-2024,11.99,301,Sci-Fi,2,2,YES,939,21,Germany,Credit Card,Mandarin,83,4.9,NO,Active,1058,Smart TV,55+,Morning
3532,Richard,29-01-2023,15-12-2024,7.99,277,Action,2,4,NO,659,150,USA,Debit Card,English,79,3.9,YES,Paused,2067,Smart TV,45-54,Evening
5375,Wendy,31-12-2022,30-11-2024,15.99,423,Sci-Fi,5,2,YES,435,108,UK,Debit Card,English,44,4.6,NO,Paused,3763,Laptop,45-54,Morning
8881,Taylor,16-09-2024,24-11-2024,11.99,197,Drama,1,5,NO,292,169,France,Cryptocurrency,English,3,4.5,NO,Active,957,Desktop,45-54,Morning
1235,William,31-10-2023,27-11-2024,15.99,100,Documentary,2,6,YES,103,36,India,Debit Card,Mandarin,68,3.7,NO,Expired,3003,Tablet,55+,Late Night
2533,Danielle,11-03-2023,23-11-2024,15.99,338,Action,4,2,NO,525,140,Australia,Credit Card,French,75,4.6,YES,Paused,354,Smart TV,18-24,Afternoon
2734,Bruce,06-06-2024,12-01-2024,11.99,130,Documentary,1,1,YES,428,119,France,Credit Card,French,53,4.5,YES,Active,4922,Tablet,35-44,Afternoon
4129,Erin,31-12-2023,25-11-2024,11.99,383,Horror,5,4,YES,711,147,France,PayPal,Mandarin,68,3.9,YES,Active,2083,Laptop,18-24,Evening
3762,Michelle,28-12-2023,30-11-2024,11.99,411,Action,5,6,YES,887,37,Australia,PayPal,French,66,3.9,YES,Paused,2098,Desktop,45-54,Late Night
4341,Marie,06-01-2023,12-07-2024,11.99,347,Horror,4,2,YES,546,12,Australia,PayPal,Spanish,31,3.1,NO,Paused,2022,Smartphone,35-44,Evening
6638,Cory,10-02-2023,12-11-2024,11.99,302,Comedy,4,2,YES,417,143,Canada,Debit Card,Mandarin,14,4.7,NO,Expired,3791,Smartphone,55+,Afternoon
5861,Angela,05-08-2023,12-03-2024,15.99,361,Romance,3,6,NO,407,126,Germany,Debit Card,Spanish,80,4.3,NO,Paused,728,Laptop,35-44,Late Night
8815,Brian,13-11-2023,12-01-2024,7.99,148,Documentary,1,1,YES,579,121,France,Cryptocurrency,Spanish,8,3.6,NO,Expired,3448,Smart TV,45-54,Evening
8793,Lisa,18-05-2024,21-11-2024,7.99,162,Sci-Fi,2,5,YES,672,57,Australia,Debit Card,Mandarin,16,4.3,NO,Cancelled,3930,Laptop,18-24,Afternoon
3469,Kimberly,08-06-2023,18-12-2024,7.99,379,Drama,3,5,YES,377,153,Australia,Cryptocurrency,Mandarin,67,3.6,YES,Expired,3702,Smartphone,18-24,Afternoon
3654,James,24-02-2024,14-12-2024,15.99,373,Comedy,2,6,YES,818,34,Canada,PayPal,English,57,3.8,YES,Cancelled,2400,Desktop,45-54,Evening
9555,Brian,08-02-2024,22-11-2024,11.99,354,Documentary,1,1,YES,225,1,UK,Cryptocurrency,Hindi,83,4.3,YES,Active,548,Tablet,55+,Evening
4028,Juan,05-04-2024,12-09-2024,7.99,76,Horror,2,4,YES,324,113,Australia,Credit Card,French,87,4.9,NO,Paused,4702,Laptop,25-34,Morning
9499,Kevin,17-04-2023,14-12-2024,11.99,316,Action,1,3,NO,793,141,USA,PayPal,German,28,3.4,NO,Active,2821,Desktop,45-54,Morning
8628,Lori,26-12-2022,29-11-2024,11.99,331,Horror,4,2,YES,133,143,UK,PayPal,Spanish,35,4.6,YES,Active,484,Laptop,55+,Late Night
9942,Michael,08-04-2023,20-11-2024,15.99,418,Documentary,1,5,YES,260,161,Canada,Cryptocurrency,English,49,3.6,YES,Expired,2871,Smart TV,25-34,Late Night
4044,Cameron,06-04-2023,23-11-2024,15.99,309,Romance,5,5,NO,851,166,France,Cryptocurrency,Spanish,66,4,YES,Expired,4783,Laptop,45-54,Afternoon
8143,Mark,29-05-2024,12-11-2024,7.99,252,Drama,3,5,YES,105,118,Germany,Debit Card,German,52,4.4,YES,Cancelled,2725,Laptop,25-34,Morning
3984,Daniel,21-03-2023,12-01-2024,15.99,146,Comedy,4,6,NO,646,139,Germany,PayPal,German,27,3.7,YES,Active,4400,Tablet,18-24,Late Night
9294,Jerry,20-02-2023,21-11-2024,11.99,352,Horror,4,4,YES,358,6,Canada,Debit Card,Mandarin,32,3.8,NO,Paused,2218,Smartphone,25-34,Evening
4769,Michael,03-06-2024,17-12-2024,7.99,43,Romance,5,3,YES,336,135,USA,PayPal,English,70,4,YES,Cancelled,4552,Smartphone,18-24,Late Night
8864,Michael,20-03-2024,29-11-2024,11.99,440,Drama,4,3,YES,80,143,UK,Cryptocurrency,German,2,3.4,NO,Expired,4125,Tablet,35-44,Late Night
1857,Brittney,06-04-2024,23-11-2024,15.99,376,Romance,2,2,NO,326,89,India,Cryptocurrency,Spanish,84,4.6,YES,Expired,424,Laptop,55+,Late Night
5566,Brian,18-12-2023,12-07-2024,11.99,137,Action,3,6,YES,699,70,Germany,PayPal,Spanish,25,3.9,YES,Paused,2418,Laptop,35-44,Evening
1373,Elizabeth,13-03-2023,12-12-2024,7.99,301,Action,2,5,NO,89,55,USA,Credit Card,French,54,4.2,YES,Active,756,Laptop,55+,Late Night
6345,Thomas,01-01-2023,12-09-2024,7.99,410,Documentary,1,1,YES,909,99,Canada,PayPal,Mandarin,22,3.2,NO,Active,754,Smart TV,25-34,Evening
3234,Jessica,01-01-2024,12-07-2024,11.99,298,Horror,2,1,NO,918,153,Australia,PayPal,Spanish,52,4.4,YES,Cancelled,3476,Smart TV,18-24,Morning
6998,Joshua,22-03-2024,12-02-2024,7.99,54,Sci-Fi,4,5,YES,285,66,India,Credit Card,English,43,3.8,NO,Cancelled,290,Tablet,45-54,Late Night
5809,Melissa,13-09-2024,19-11-2024,7.99,486,Horror,4,3,NO,463,171,UK,Debit Card,French,10,3.2,NO,Cancelled,987,Desktop,55+,Evening
6522,Bryan,09-10-2023,27-11-2024,11.99,38,Comedy,1,4,YES,875,115,Canada,Cryptocurrency,German,75,4.7,YES,Active,4972,Smart TV,18-24,Late Night
3892,Amanda,21-07-2023,12-03-2024,7.99,442,Action,3,6,YES,875,70,Canada,PayPal,German,96,3.7,NO,Paused,1628,Desktop,35-44,Evening
4427,Walter,17-06-2023,28-11-2024,7.99,474,Horror,3,5,YES,341,165,Australia,Cryptocurrency,Mandarin,30,4.8,NO,Active,1285,Smartphone,45-54,Evening
8145,Samuel,02-10-2023,21-11-2024,15.99,96,Comedy,5,1,YES,273,79,UK,PayPal,English,60,4.3,NO,Paused,1960,Desktop,25-34,Afternoon
1150,John,23-10-2023,29-11-2024,11.99,160,Horror,5,5,YES,352,31,India,PayPal,Hindi,37,3.7,YES,Paused,771,Tablet,25-34,Afternoon
7366,Dylan,22-06-2024,15-12-2024,7.99,451,Comedy,3,3,NO,588,147,Germany,Debit Card,German,75,3.3,YES,Paused,1785,Tablet,45-54,Evening
3004,Joseph,22-10-2024,18-12-2024,11.99,184,Documentary,3,4,NO,233,15,Canada,Cryptocurrency,Mandarin,28,3.5,YES,Paused,2760,Smart TV,45-54,Late Night
9934,Heather,28-12-2023,16-12-2024,15.99,50,Drama,2,6,YES,159,131,Australia,Debit Card,Mandarin,49,3.8,NO,Paused,388,Desktop,25-34,Afternoon
1228,Cassandra,29-03-2023,14-12-2024,7.99,299,Horror,3,1,NO,488,135,Germany,Debit Card,German,100,4.8,NO,Active,2385,Desktop,45-54,Afternoon
5806,Marisa,08-01-2024,15-12-2024,7.99,495,Drama,5,6,NO,522,32,Australia,Cryptocurrency,French,41,3.9,YES,Paused,3714,Tablet,55+,Afternoon
7538,Samantha,05-12-2024,26-11-2024,7.99,132,Horror,4,5,YES,30,177,USA,PayPal,French,31,5,NO,Cancelled,2015,Smart TV,45-54,Evening
1035,Katherine,16-02-2024,22-11-2024,11.99,395,Romance,2,4,YES,139,29,Germany,Debit Card,Spanish,44,3.9,YES,Paused,3201,Tablet,45-54,Morning
8399,Diana,03-05-2023,12-03-2024,11.99,34,Action,1,2,YES,393,130,UK,Cryptocurrency,Mandarin,10,3.9,NO,Active,3426,Laptop,35-44,Late Night
1912,Stephen,28-07-2023,14-12-2024,11.99,348,Romance,1,4,NO,792,67,Australia,Cryptocurrency,French,60,4.1,NO,Expired,3366,Desktop,35-44,Late Night
6604,Lisa,16-06-2024,22-11-2024,15.99,247,Romance,5,4,NO,186,158,UK,Cryptocurrency,Spanish,19,3.8,NO,Active,125,Tablet,45-54,Evening
8952,Kristin,02-08-2023,22-11-2024,11.99,216,Romance,1,1,NO,872,150,France,Credit Card,English,10,3.8,YES,Expired,4037,Tablet,18-24,Late Night
2549,Autumn,16-08-2024,26-11-2024,11.99,299,Comedy,4,6,NO,77,191,Australia,Cryptocurrency,English,85,3.4,YES,Active,4348,Desktop,45-54,Afternoon
8954,Melissa,13-11-2023,27-11-2024,15.99,315,Comedy,2,1,YES,829,178,USA,Debit Card,Spanish,53,3.1,NO,Paused,546,Smartphone,35-44,Evening
1922,Tiffany,12-01-2024,12-03-2024,11.99,35,Documentary,2,4,NO,821,7,India,Debit Card,Mandarin,3,3.3,NO,Cancelled,2785,Smart TV,35-44,Afternoon
9861,Ashley,12-07-2023,16-12-2024,15.99,359,Comedy,3,1,NO,265,34,Australia,Credit Card,English,64,4.9,YES,Cancelled,3308,Smartphone,25-34,Morning
4383,Tracy,09-08-2024,30-11-2024,15.99,361,Action,4,5,YES,416,143,Australia,Credit Card,French,99,3.7,NO,Active,527,Smart TV,18-24,Morning
4328,Amy,18-05-2023,24-11-2024,11.99,273,Action,3,4,YES,253,70,Germany,PayPal,English,42,4.9,NO,Active,837,Smartphone,25-34,Evening
4622,Nicholas,20-11-2024,15-12-2024,7.99,47,Action,2,4,YES,770,2,Australia,Credit Card,English,46,4.7,YES,Expired,371,Desktop,45-54,Afternoon
7828,Angel,04-08-2023,12-02-2024,7.99,477,Horror,5,5,NO,969,12,France,Debit Card,English,37,4.7,NO,Expired,877,Tablet,25-34,Late Night
1393,Ryan,17-01-2023,12-03-2024,7.99,418,Action,3,4,YES,701,125,India,Debit Card,Hindi,68,4.8,YES,Active,4873,Tablet,25-34,Evening
9239,Daniel,25-11-2024,21-11-2024,15.99,274,Drama,5,6,NO,732,105,UK,PayPal,Hindi,36,4.1,YES,Cancelled,4194,Smart TV,45-54,Evening
1636,Elizabeth,27-05-2023,12-06-2024,11.99,102,Romance,5,2,NO,989,44,Australia,Cryptocurrency,English,63,4.8,NO,Active,3118,Desktop,35-44,Late Night
4401,Caitlin,14-04-2024,15-12-2024,15.99,164,Documentary,3,5,YES,89,32,Germany,Cryptocurrency,German,83,3,YES,Paused,2088,Tablet,55+,Evening
7135,Johnathan,12-12-2023,17-12-2024,15.99,478,Drama,4,5,YES,578,117,Germany,Credit Card,Hindi,27,4.9,NO,Cancelled,3468,Smart TV,45-54,Morning
8923,Douglas,12-11-2024,12-10-2024,11.99,100,Romance,3,4,NO,417,87,France,Credit Card,English,14,3.4,NO,Cancelled,3183,Smart TV,35-44,Afternoon
9748,Sherri,12-12-2023,12-07-2024,15.99,264,Romance,2,6,NO,474,10,USA,Cryptocurrency,German,18,4.7,YES,Cancelled,4070,Smartphone,35-44,Morning
7046,Eric,26-02-2023,12-10-2024,15.99,208,Horror,5,6,NO,512,176,Australia,PayPal,French,36,4.7,NO,Expired,4147,Smartphone,55+,Afternoon
9688,Mariah,16-01-2024,12-04-2024,7.99,56,Comedy,1,2,YES,280,67,France,Cryptocurrency,Spanish,21,4.6,NO,Active,255,Smartphone,25-34,Morning
6720,Michael,07-08-2023,13-12-2024,15.99,207,Horror,2,2,YES,494,28,France,Cryptocurrency,German,99,3.6,NO,Cancelled,3278,Desktop,55+,Late Night
2766,Jerome,01-08-2023,25-11-2024,7.99,187,Documentary,2,3,YES,697,5,Australia,Debit Card,German,29,4.5,NO,Active,213,Smart TV,18-24,Morning
3847,Cynthia,03-05-2024,23-11-2024,11.99,62,Action,3,1,YES,879,128,India,PayPal,Mandarin,56,3.4,NO,Cancelled,2886,Laptop,25-34,Late Night
8554,James,12-02-2023,21-11-2024,15.99,182,Romance,1,2,YES,442,87,USA,Credit Card,Mandarin,62,4.9,NO,Expired,1901,Desktop,45-54,Evening
6569,Patrick,31-10-2023,25-11-2024,7.99,468,Romance,2,3,NO,514,46,Canada,Debit Card,English,74,3.2,NO,Expired,4456,Smartphone,25-34,Afternoon
6391,Daniel,05-11-2024,24-11-2024,15.99,389,Drama,2,2,NO,120,191,UK,Debit Card,English,75,3.8,YES,Paused,237,Desktop,18-24,Morning
4883,Devon,02-07-2024,12-09-2024,15.99,155,Action,4,5,NO,573,190,India,Cryptocurrency,Spanish,86,3.5,YES,Cancelled,4659,Tablet,35-44,Late Night
4530,Rebecca,15-12-2023,26-11-2024,7.99,331,Action,1,6,YES,231,199,Germany,PayPal,Mandarin,93,3.4,NO,Expired,4906,Desktop,55+,Late Night
6531,Amanda,02-07-2023,12-12-2024,11.99,131,Sci-Fi,5,2,NO,374,154,France,Debit Card,German,81,4.4,NO,Paused,1155,Laptop,35-44,Morning
9701,Antonio,17-03-2023,26-11-2024,7.99,376,Sci-Fi,3,6,NO,727,13,UK,Cryptocurrency,German,5,3.4,NO,Cancelled,4378,Desktop,25-34,Morning
4702,Christina,31-03-2024,12-11-2024,7.99,106,Horror,4,6,YES,858,12,Australia,Debit Card,Mandarin,25,3.4,YES,Active,1674,Desktop,45-54,Afternoon
3163,Gary,07-12-2024,30-11-2024,11.99,445,Comedy,4,4,NO,25,132,Germany,PayPal,Spanish,50,3.8,YES,Paused,2407,Smart TV,25-34,Morning
8719,Joshua,18-09-2023,26-11-2024,15.99,345,Documentary,4,5,NO,180,99,UK,Cryptocurrency,French,73,4.7,YES,Paused,2636,Smartphone,18-24,Late Night
1282,Amy,12-10-2024,27-11-2024,15.99,432,Horror,4,3,YES,666,76,Australia,Cryptocurrency,French,92,4.6,NO,Paused,4020,Tablet,45-54,Late Night
4538,Andrew,13-09-2023,14-12-2024,15.99,362,Drama,4,1,NO,709,52,USA,Credit Card,Spanish,80,4.5,YES,Cancelled,4127,Smart TV,55+,Late Night
9538,Amanda,25-01-2023,30-11-2024,15.99,174,Drama,4,3,NO,30,136,USA,Cryptocurrency,Mandarin,4,3.1,YES,Paused,4503,Smartphone,35-44,Morning
5109,David,24-04-2024,13-12-2024,11.99,490,Documentary,4,3,NO,466,106,Germany,Credit Card,French,91,3.7,NO,Active,1080,Desktop,18-24,Afternoon
7947,Billy,11-11-2023,17-12-2024,15.99,32,Comedy,3,4,NO,385,106,UK,Credit Card,Spanish,75,3.7,NO,Cancelled,1610,Laptop,35-44,Late Night
7546,Elizabeth,24-10-2024,12-10-2024,7.99,48,Sci-Fi,1,4,NO,484,131,India,Cryptocurrency,English,68,4,NO,Active,1535,Smart TV,18-24,Afternoon
4213,Kelsey,12-08-2023,23-11-2024,7.99,141,Action,4,2,YES,379,35,Canada,Cryptocurrency,Hindi,29,4.9,YES,Active,3840,Tablet,45-54,Late Night
3135,Angela,06-07-2024,24-11-2024,7.99,368,Horror,5,1,NO,481,58,France,Cryptocurrency,German,97,4,NO,Paused,1108,Desktop,25-34,Evening
9916,Wendy,28-02-2024,21-11-2024,7.99,227,Comedy,5,2,YES,969,175,UK,Credit Card,Spanish,11,5,NO,Paused,4510,Smart TV,35-44,Evening
2784,Matthew,20-11-2023,13-12-2024,7.99,484,Documentary,5,2,YES,52,151,France,PayPal,French,15,3.1,NO,Cancelled,1042,Tablet,18-24,Late Night
5916,Lisa,18-09-2024,12-09-2024,15.99,14,Drama,4,2,YES,57,175,Germany,Debit Card,French,41,3.4,YES,Active,2175,Laptop,18-24,Evening
1674,Jonathan,15-07-2024,15-12-2024,11.99,328,Comedy,2,2,YES,415,162,UK,PayPal,French,19,4.4,YES,Cancelled,1311,Smartphone,35-44,Morning
2095,Richard,13-08-2024,29-11-2024,11.99,279,Romance,5,5,YES,285,92,Canada,Cryptocurrency,Mandarin,81,4.7,YES,Active,4201,Laptop,55+,Late Night
9594,Matthew,18-10-2024,12-03-2024,7.99,158,Action,2,5,YES,861,125,France,Credit Card,English,95,4.4,YES,Paused,513,Laptop,18-24,Late Night
6750,Amber,28-07-2023,12-02-2024,7.99,422,Sci-Fi,3,5,NO,399,27,France,Credit Card,English,12,4.4,YES,Expired,1330,Smartphone,18-24,Afternoon
7235,Zachary,01-03-2023,29-11-2024,7.99,235,Horror,1,2,NO,765,159,UK,Credit Card,Hindi,77,4.2,NO,Paused,3689,Smart TV,45-54,Evening
3910,Carolyn,31-12-2023,12-08-2024,11.99,331,Romance,1,2,NO,667,43,Australia,Debit Card,Mandarin,55,3.5,NO,Paused,670,Tablet,18-24,Afternoon
8190,Erica,29-08-2024,12-09-2024,11.99,148,Documentary,4,1,YES,409,38,France,Credit Card,English,37,3.1,YES,Expired,544,Smart TV,35-44,Evening
5315,Donna,23-06-2023,19-11-2024,7.99,198,Horror,4,3,NO,202,26,Canada,Cryptocurrency,French,52,4.8,NO,Active,1392,Laptop,25-34,Afternoon
7503,James,19-05-2023,12-03-2024,15.99,81,Horror,3,4,NO,208,144,France,Debit Card,English,12,4.6,NO,Active,3199,Tablet,25-34,Morning
5788,Nicole,05-05-2023,23-11-2024,11.99,131,Horror,3,3,YES,382,50,Germany,Credit Card,Spanish,47,4.8,NO,Active,4204,Laptop,25-34,Morning
7030,Paige,19-03-2024,23-11-2024,15.99,210,Documentary,3,4,NO,666,164,USA,PayPal,Mandarin,38,4.2,NO,Cancelled,1461,Smart TV,55+,Late Night
6619,Cindy,17-06-2024,16-12-2024,15.99,301,Documentary,2,1,YES,855,46,India,Cryptocurrency,Spanish,26,4.4,NO,Active,658,Smartphone,35-44,Late Night
6319,Todd,03-03-2023,16-12-2024,7.99,466,Romance,4,1,YES,592,67,France,Debit Card,French,81,4.8,NO,Active,423,Desktop,45-54,Morning
6268,Alexander,17-01-2024,26-11-2024,15.99,336,Horror,5,2,NO,546,16,India,PayPal,English,31,3.6,YES,Active,2824,Smartphone,55+,Afternoon
5016,Beth,29-07-2023,12-11-2024,11.99,280,Comedy,4,3,NO,633,83,USA,PayPal,Mandarin,49,3.3,NO,Paused,2657,Smart TV,55+,Afternoon
3888,Emily,18-05-2023,14-12-2024,15.99,495,Action,3,2,YES,883,60,Australia,Cryptocurrency,English,10,4.5,NO,Paused,2213,Tablet,55+,Evening
9918,Melissa,14-05-2024,12-12-2024,11.99,144,Documentary,5,6,NO,235,88,India,PayPal,Hindi,18,3.1,YES,Cancelled,3455,Laptop,18-24,Morning
7305,John,03-02-2023,12-02-2024,7.99,165,Romance,5,4,NO,267,146,USA,Credit Card,Spanish,34,4.2,YES,Expired,3334,Tablet,25-34,Evening
5719,Wendy,23-08-2023,16-12-2024,11.99,479,Documentary,5,2,NO,710,68,Germany,Cryptocurrency,French,54,4.6,NO,Active,105,Tablet,45-54,Afternoon
2334,Jeffrey,26-02-2024,24-11-2024,11.99,285,Comedy,2,4,NO,805,42,UK,Debit Card,Hindi,90,4.5,NO,Cancelled,1404,Smartphone,45-54,Morning
1006,Sherry,31-08-2023,29-11-2024,11.99,93,Drama,4,6,NO,209,151,India,Credit Card,English,74,3,NO,Cancelled,1017,Smart TV,55+,Morning
6719,Cynthia,19-01-2023,25-11-2024,15.99,299,Horror,5,2,NO,803,197,Australia,Cryptocurrency,French,58,4.8,NO,Expired,2812,Desktop,25-34,Evening
6138,Patricia,01-09-2024,23-11-2024,15.99,10,Documentary,4,6,YES,236,183,India,Credit Card,English,86,3.8,NO,Paused,959,Smartphone,45-54,Late Night
1255,Kimberly,05-07-2023,12-10-2024,11.99,82,Documentary,4,3,YES,264,115,India,Cryptocurrency,French,30,4.7,YES,Active,1870,Smart TV,18-24,Afternoon
5528,David,21-03-2024,12-10-2024,11.99,27,Action,3,6,YES,767,5,Australia,Debit Card,French,69,3.2,YES,Paused,2984,Smart TV,45-54,Afternoon
2517,Michael,29-04-2024,12-01-2024,7.99,105,Sci-Fi,2,1,YES,247,104,France,PayPal,Spanish,19,3.2,YES,Paused,3379,Smartphone,35-44,Afternoon
9593,Erika,10-12-2023,24-11-2024,15.99,330,Horror,3,1,YES,69,101,UK,PayPal,English,38,3,YES,Paused,4990,Desktop,55+,Evening
7507,Rachel,03-06-2024,12-10-2024,11.99,462,Documentary,2,4,YES,958,153,France,Credit Card,German,71,4.8,NO,Active,2554,Smart TV,35-44,Evening
2884,Heather,30-11-2023,15-12-2024,15.99,250,Action,4,6,NO,271,50,Germany,Cryptocurrency,Hindi,34,4.7,NO,Expired,4307,Tablet,18-24,Evening
6374,Terri,07-07-2023,19-11-2024,15.99,30,Action,1,1,NO,178,162,India,PayPal,Mandarin,20,4.6,YES,Cancelled,3124,Smartphone,45-54,Afternoon
6888,Jose,05-08-2024,12-03-2024,15.99,364,Comedy,2,5,NO,865,104,USA,Credit Card,Mandarin,31,3.1,NO,Expired,1261,Smartphone,35-44,Late Night
2788,Keith,02-09-2023,12-06-2024,15.99,404,Comedy,2,2,NO,257,113,Germany,Credit Card,Mandarin,60,3.8,NO,Paused,1290,Smart TV,35-44,Late Night
7892,Nathan,05-02-2024,25-11-2024,7.99,499,Romance,4,3,NO,428,168,France,Credit Card,French,82,3.7,NO,Expired,874,Smartphone,55+,Morning
4576,Matthew,19-07-2024,16-12-2024,15.99,480,Drama,2,2,YES,994,78,Germany,Credit Card,Mandarin,39,4.3,YES,Paused,1734,Tablet,25-34,Morning
8901,Jimmy,01-09-2024,29-11-2024,11.99,417,Action,5,6,NO,476,37,USA,Cryptocurrency,Hindi,12,4.1,YES,Expired,2444,Tablet,55+,Morning
5147,Ashley,14-06-2023,14-12-2024,7.99,215,Comedy,5,4,YES,150,57,UK,PayPal,Hindi,76,4.5,NO,Paused,1529,Smartphone,35-44,Late Night
8646,Steven,21-12-2023,12-06-2024,7.99,234,Action,2,6,YES,580,149,UK,PayPal,French,31,3.8,YES,Active,1976,Laptop,55+,Late Night
8343,Ashley,11-02-2024,17-12-2024,7.99,103,Action,2,6,NO,284,84,France,PayPal,English,30,4,NO,Expired,3452,Smartphone,55+,Afternoon
9332,Robert,29-05-2023,18-12-2024,15.99,191,Documentary,5,1,NO,688,192,USA,PayPal,Hindi,71,4,NO,Cancelled,2610,Smart TV,18-24,Morning
7398,Valerie,15-12-2023,15-12-2024,11.99,82,Drama,5,1,YES,93,46,Canada,PayPal,German,41,4.7,YES,Cancelled,3152,Smartphone,25-34,Evening
3572,Adam,04-04-2024,15-12-2024,11.99,468,Documentary,5,6,YES,799,44,India,PayPal,Spanish,98,4.9,NO,Expired,4963,Tablet,18-24,Evening
4590,Tracy,20-06-2023,12-03-2024,11.99,366,Romance,4,3,NO,327,1,UK,Debit Card,Hindi,56,3.6,YES,Expired,3290,Desktop,55+,Late Night
1831,Jennifer,10-12-2024,12-11-2024,7.99,53,Sci-Fi,1,4,NO,685,127,Germany,Credit Card,English,26,4.1,YES,Expired,2596,Smart TV,45-54,Late Night
6899,Paul,04-05-2023,12-05-2024,15.99,102,Horror,1,1,YES,604,107,France,Cryptocurrency,French,9,4.3,NO,Expired,745,Tablet,25-34,Late Night
1148,Jennifer,30-05-2024,28-11-2024,15.99,259,Action,1,5,YES,597,165,Germany,Cryptocurrency,German,33,4.2,YES,Paused,668,Tablet,25-34,Morning
3745,Angela,09-12-2024,16-12-2024,11.99,81,Romance,2,4,NO,451,49,Canada,Debit Card,English,11,4.7,YES,Cancelled,3282,Tablet,35-44,Late Night
5084,Miranda,25-10-2023,22-11-2024,11.99,135,Action,4,6,NO,50,15,Canada,Credit Card,French,91,4.4,NO,Paused,1510,Smart TV,55+,Late Night
7179,Michael,09-09-2023,29-11-2024,11.99,465,Comedy,2,3,YES,987,91,France,Debit Card,Mandarin,8,4.6,YES,Active,1206,Smartphone,35-44,Morning
1005,Joseph,21-02-2023,12-10-2024,11.99,163,Horror,2,1,NO,817,182,India,Credit Card,English,43,4.6,YES,Paused,168,Laptop,55+,Afternoon
6405,Adam,14-04-2023,12-11-2024,11.99,321,Comedy,1,6,YES,361,12,India,Cryptocurrency,German,72,4.9,YES,Cancelled,1303,Tablet,18-24,Late Night
5215,Robert,17-04-2023,17-12-2024,7.99,212,Romance,5,5,NO,146,147,UK,Debit Card,French,23,3.4,NO,Active,1365,Smart TV,18-24,Afternoon
7525,Michelle,26-06-2024,18-12-2024,15.99,453,Action,1,4,NO,313,1,Germany,PayPal,English,7,3.7,YES,Paused,1563,Smart TV,25-34,Morning
9115,Jennifer,17-07-2024,17-12-2024,11.99,34,Comedy,1,1,NO,80,71,Canada,Credit Card,German,55,3.6,NO,Active,1172,Laptop,45-54,Late Night
6454,Nicholas,04-08-2024,15-12-2024,15.99,197,Comedy,1,4,YES,860,42,USA,Credit Card,French,97,4,YES,Active,1704,Tablet,35-44,Afternoon
4781,Sierra,25-04-2024,12-01-2024,15.99,361,Comedy,5,3,YES,67,66,India,PayPal,German,3,3.7,YES,Cancelled,4421,Tablet,55+,Evening
5040,Andre,12-04-2023,12-02-2024,11.99,166,Sci-Fi,5,2,YES,178,61,France,Debit Card,French,30,3.1,NO,Active,2964,Smartphone,18-24,Late Night
3209,Ann,20-11-2023,26-11-2024,7.99,168,Documentary,3,1,NO,113,85,UK,Cryptocurrency,Spanish,52,4.7,NO,Cancelled,1094,Smartphone,18-24,Evening
8703,Ryan,07-06-2024,22-11-2024,15.99,336,Drama,1,4,YES,855,186,Canada,PayPal,Mandarin,54,3.6,NO,Paused,3674,Tablet,25-34,Late Night
2536,Christopher,26-02-2024,14-12-2024,15.99,212,Horror,2,4,NO,608,96,France,Cryptocurrency,Mandarin,76,4,NO,Paused,296,Smart TV,55+,Afternoon
2057,Jocelyn,25-04-2023,23-11-2024,7.99,185,Horror,3,6,YES,804,49,USA,Credit Card,Mandarin,32,4.1,NO,Expired,4164,Smartphone,35-44,Morning
5627,Kara,01-07-2024,12-05-2024,11.99,124,Sci-Fi,4,2,YES,207,140,USA,Cryptocurrency,Hindi,44,4.8,YES,Active,3349,Laptop,45-54,Evening
4763,Dustin,02-12-2024,12-05-2024,15.99,256,Action,1,1,NO,118,104,Australia,Debit Card,Mandarin,8,3.5,NO,Cancelled,2830,Desktop,45-54,Evening
4577,Kevin,22-06-2024,12-11-2024,11.99,58,Comedy,1,6,NO,983,8,UK,Credit Card,English,75,4.3,YES,Active,2409,Tablet,55+,Afternoon
5216,Tammy,22-09-2024,21-11-2024,15.99,135,Comedy,3,2,NO,523,159,USA,Debit Card,Hindi,11,4.8,YES,Cancelled,2872,Laptop,25-34,Late Night
3941,Krista,16-09-2024,29-11-2024,11.99,163,Romance,5,2,NO,786,94,UK,Cryptocurrency,Mandarin,18,4.6,YES,Cancelled,1364,Laptop,25-34,Evening
